type,features
FeatureCollection,"{'type': 'Feature', 'id': 'node/800658573', 'properties': {'check_date': '2024-07-25', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Einsiedeln', 'operator': 'Spital Einsiedeln', 'id': 'node/800658573'}, 'geometry': {'type': 'Point', 'coordinates': [8.7395466, 47.1312303]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/4592367996', 'properties': {'addr:city': 'Meilen', 'addr:country': 'CH', 'addr:housenumber': '7', 'addr:postcode': '8706', 'addr:street': 'Bruechstrasse', 'alt_name': 'Wache Meilen', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Spital Männedorf AG', 'id': 'node/4592367996'}, 'geometry': {'type': 'Point', 'coordinates': [8.6428432, 47.2715586]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/6209722205', 'properties': {'check_date': '2024-07-19', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst See-Spital', 'operator': 'See-Spital Horgen', 'id': 'node/6209722205'}, 'geometry': {'type': 'Point', 'coordinates': [8.591203, 47.2625627]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/6578370440', 'properties': {'addr:city': 'Zug', 'addr:housenumber': '6', 'addr:postcode': '6300', 'addr:street': 'An der Aa', 'emergency': 'ambulance_station', 'government': 'healthcare', 'name': 'Rettungsdienst Zug (RDZ)', 'office': 'government', 'opening_hours': 'Mo-Fr 08:00-11:30, 13:15-17:15', 'operator': 'Kanton Zug', 'phone': '+41 41 728 46 60', 'website': 'https://www.zg.ch/rdz/', 'id': 'node/6578370440'}, 'geometry': {'type': 'Point', 'coordinates': [8.5093537, 47.1734783]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7274104579', 'properties': {'alt_name': 'Hauptwache Neumühlequai', 'emergency': 'ambulance_station', 'emergency:phone': '144', 'name': 'Wache Zentrum', 'opening_hours': '24/7', 'operator': 'Schutz & Rettung Zürich', 'website': 'https://www.stadt-zuerich.ch/pd/de/index/schutz_u_rettung_zuerich/sanitaet/so_arbeiten_wir/rettungsdienstwachen.html', 'id': 'node/7274104579'}, 'geometry': {'type': 'Point', 'coordinates': [8.5406851, 47.3819317]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7463260938', 'properties': {'alt_name': 'Wache RD Schwyz', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Schwyz', 'old_name': 'Wache RD MediTrans GmbH', 'operator': 'Rettungsdienst Schwyz', 'id': 'node/7463260938'}, 'geometry': {'type': 'Point', 'coordinates': [8.636422, 47.0246694]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7465975604', 'properties': {'alt_name': 'Wache Dübendorf', 'check_date': '2024-04-14', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Uster - Wache Dübendorf', 'operator': 'Rettungsdienst Spital Uster', 'id': 'node/7465975604'}, 'geometry': {'type': 'Point', 'coordinates': [8.6220534, 47.3973465]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7465975608', 'properties': {'alt_name': 'Wache Oetwil am See', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Männedorf', 'operator': 'Rettungsdienst Spital Uster', 'id': 'node/7465975608'}, 'geometry': {'type': 'Point', 'coordinates': [8.7237177, 47.2734444]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/7674000208', 'properties': {'addr:city': 'Kloten', 'addr:housenumber': '56', 'addr:postcode': '8302', 'addr:street': 'Dorfstrasse', 'check_date': '2025-06-20', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Bülach - Wache Kloten', 'operator': 'Spital Bülach - Rettungsdienst', 'id': 'node/7674000208'}, 'geometry': {'type': 'Point', 'coordinates': [8.588467, 47.4517901]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/8227050914', 'properties': {'alt_name': 'Wache Nord', 'emergency': 'ambulance_station', 'emergency:phone': '144', 'name': 'Interimsstandort Neunbrunnen', 'opening_hours': '24/7', 'operator': 'Schutz & Rettung Zürich', 'website': 'https://www.stadt-zuerich.ch/pd/de/index/schutz_u_rettung_zuerich/sanitaet/so_arbeiten_wir/rettungsdienstwachen.html', 'id': 'node/8227050914'}, 'geometry': {'type': 'Point', 'coordinates': [8.5368464, 47.4173813]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/8227050915', 'properties': {'emergency': 'ambulance_station', 'emergency:phone': '144', 'name': 'Wache Flughafen', 'opening_hours': '24/7', 'operator': 'Schutz & Rettung Zürich', 'website': 'https://www.stadt-zuerich.ch/pd/de/index/schutz_u_rettung_zuerich/sanitaet/so_arbeiten_wir/rettungsdienstwachen.html', 'id': 'node/8227050915'}, 'geometry': {'type': 'Point', 'coordinates': [8.5527173, 47.4453358]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/8227059017', 'properties': {'emergency': 'ambulance_station', 'emergency:phone': '144', 'name': 'Wache Triemli', 'opening_hours': '24/7', 'operator': 'Schutz & Rettung Zürich', 'website': 'https://www.stadt-zuerich.ch/pd/de/index/schutz_u_rettung_zuerich/sanitaet/so_arbeiten_wir/rettungsdienstwachen.html', 'id': 'node/8227059017'}, 'geometry': {'type': 'Point', 'coordinates': [8.4969469, 47.3676829]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9409295869', 'properties': {'addr:city': 'Andelfingen', 'addr:housenumber': '5', 'addr:postcode': '8450', 'addr:street': 'Im Bilg', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Winterthur - Wache Andelfingen', 'operator': 'Rettungsdienst Winterthur', 'id': 'node/9409295869'}, 'geometry': {'type': 'Point', 'coordinates': [8.6880991, 47.5944388]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9684466882', 'properties': {'emergency': 'ambulance_station', 'name': 'Rettungsdienst Bülach - Wache Niederglatt', 'operator': 'Rettungsdienst Bülach', 'id': 'node/9684466882'}, 'geometry': {'type': 'Point', 'coordinates': [8.493526, 47.4987357]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9710403481', 'properties': {'addr:housenumber': '54', 'addr:postcode': '6403', 'addr:street': 'Oberdorf', 'availability': 'year round', 'emergency': 'ambulance_station', 'name': 'Rettungsdienst Küssnacht a.R.', 'opening_hours': '24/7', 'operator': 'Bezirk Küssnacht a.R. SZ', 'id': 'node/9710403481'}, 'geometry': {'type': 'Point', 'coordinates': [8.4438289, 47.084532]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/9941663602', 'properties': {'emergency': 'ambulance_station', 'name': 'Rettungsdienst Winterthur - Wache Süd-West', 'operator': 'Rettungsdienst Winterthur', 'id': 'node/9941663602'}, 'geometry': {'type': 'Point', 'coordinates': [8.7513064, 47.4256203]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/11737684629', 'properties': {'alt_name': 'Wache Rüti, Regio 144', 'description': 'Rettungsdienst Zürichsee – Oberland – Linth', 'email': 'info@regio144.ch', 'emergency': 'ambulance_station', 'name': 'Regio 144 Rettung AG', 'phone': '+41 55 220 41 41', 'website': 'https://www.regio144.ch/', 'id': 'node/11737684629'}, 'geometry': {'type': 'Point', 'coordinates': [8.842989, 47.2596671]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'node/11843241786', 'properties': {'alt_name': 'Wache MoPi', 'email': 'info@mopi.ch', 'emergency': 'ambulance_station', 'name': 'MoPi', 'operator': 'MoPi.ch AG', 'phone': '+41 80 014 43 65', 'website': 'https://www.mopi.ch/', 'id': 'node/11843241786'}, 'geometry': {'type': 'Point', 'coordinates': [8.5160027, 47.3879322]}}"
